Japanese,Chinese,Example_JP,Example_CN,Example_Furigana,Grammar_Notes,Audio_Path
扱う,处理；对待,この店では外国の商品も扱う。,这家店也经营外国的商品。,<ruby>この<rt>この</rt></ruby><ruby>店<rt>みせ</rt></ruby><ruby>では<rt>では</rt></ruby><ruby>外国<rt>がいこく</rt></ruby><ruby>の<rt>の</rt></ruby><ruby>商品<rt>しょうひん</rt></ruby><ruby>も<rt>も</rt></ruby><ruby>扱う<rt>あつかう</rt></ruby>。,<ol><li>この：指示词，意思是“这个”。</li><li>店（みせ）：名词，商店、店铺。</li><li>では：助词“で”加助词“は”。“で”表示场所，“は”做主语提示。</li><li>外国（がいこく）：名词，意思是“国外、外国”。</li><li>の：连接词，表示前面的名词修饰后面的名词，这里指“外国的商品”。</li><li>商品（しょうひん）：名词，商品、货物。</li><li>も：表示“也”，暗示不仅有本国商品也有外国商品。</li><li>扱う（あつかう）：他动词，意思为“处理、经营、操作”。在店铺用法里经常指“经营货物”。</li><li>语法结构：主语+では（在…）+对象+を+扱う（处理/经营…），句末简体。</li></ol>,[sound:jlpt_vocabulary_in_sentence_扱う.mp3]
集まり,集会，聚会,クラスの集まりは明日あります。,班级的聚会在明天举行。,クラスの<ruby>集まり<rt>あつまり</rt></ruby>は<ruby>明日<rt>あした</rt></ruby><ruby>あります<rt>あります</rt></ruby>。,<ol><li>クラス（くらす）：英文“class”外来语，指班级。</li><li>の：表示所属或修饰关系，相当于中文的“的”。</li><li>集まり（あつまり）：名词，“集会、聚会”，动词“集まる（あつまる）”的名词形态，口语和书面语都常用。</li><li>は：主题助词，提出句子主语，相当于“是”。</li><li>明日（あした）：副词，“明天”，常读作“あした”，书面时可读“みょうにち”；两种发音常用，语感上“あした”较口语。“あした”不是“明石（あかし）”的读音，TTS出错时要注意。</li><li>あります：动词“ある”的礼貌形，“有、存在、发生”。用于无生命物、事件等。</li><li>整句语法：“AのB”结构说明后接名词B为前面A所修饰，本句“クラスの集まり”意为“班级的聚会”，采用了标准日语表达聚会的习惯。日本学生或社会成员定期有各种“集まり（聚会）”，如班会、同学会等。</li></ol>,[sound:jlpt_vocabulary_in_sentence_集まり.mp3]
当てる,"碰上,命中",彼はクイズの答えを当てることができた。,他能猜中问答的答案。,<ruby>彼は<rt>かれは</rt></ruby>クイズの<ruby>答え<rt>こたえ</rt></ruby>を<ruby>当てる<rt>あてる</rt></ruby>ことができた。,<ol><li>彼（かれ）：他，第三人称男性代词。</li><li>クイズ：quiz，问答、猜谜。</li><li>の：表所属、限定。</li><li>答え（こたえ）：答案。</li><li>を：宾语助词，表示动作的对象。</li><li>当てる（あてる）：动词，表示“命中、猜中、碰上”，这里意思是正确回答问题。</li><li>ことができた：表达“能够做某事”。ことができる的过去式，表示能力或可能性。</li><li>日常会用于猜谜、抽奖、射击等场合。</li></ol>,[sound:jlpt_vocabulary_in_sentence_当てる.mp3]
跡,痕迹,砂浜には足跡が残っていた。,沙滩上留下了脚印。,<ruby>砂浜<rt>すなはま</rt></ruby>には<ruby>足跡<rt>あしあと</rt></ruby>が<ruby>残っていた<rt>のこっていた</rt></ruby>。,<ol><li>砂浜（すなはま）：意为沙滩，合成词，属于地理环境词汇。</li><li>足跡（あしあと）：由“足”（あし，脚、足）和“跡”（あと，痕迹）组成，意思为脚印、足迹。跡的常用读音有「あ と」，遇到组合词如“足跡”时，大部分情况下读为“あしあと”。</li><li>残っていた（のこっていた）：动词“残る”（のこる，留下、残留）的ていた形，表示动作或状态在过去一直持续。</li><li>语法说明：主语用助词“が”指明，动作持续用ていた形表示。“には”为复合助词，表示存在或状态的场所。常见用法有「場所＋には」表达“在（某地）”。</li><li>文化知识：日本的沙滩在早晨或潮退时很容易留下清晰脚印，被用作观察自然、推理活动和文学表达常见意象。</li></ol>,[sound:jlpt_vocabulary_in_sentence_跡.mp3]
穴,洞、孔,壁に小さな穴が空いています。,墙上有一个小洞。,<ruby>壁<rt>かべ</rt></ruby>に<ruby>小さな<rt>ちいさな</rt></ruby><ruby>穴<rt>あな</rt></ruby>が<ruby>空いています<rt>あいています</rt></ruby>。,<ol><li>壁（かべ）：墙壁。</li><li>に：表示存在或动作的地点助词。</li><li>小さな（ちいさな）：形容词“小さい”的连体形，用于修饰名词。</li><li>穴（あな）：洞、孔、缺口等意思。</li><li>が：主语助词，提示主语。</li><li>空いています（あいています）：动词“空く（あく）”的ている形式，表示已经有了洞，侧重于状态的持续。</li><li>语法点：“～ています”表示动作或状态的持续。</li><li>文化说明：在日常生活中，如果看到墙上有“穴”，可能表示不小心撞出来的，或因为钉钉子等原因。</li></ol>,[sound:jlpt_vocabulary_in_sentence_穴.mp3]
油,油,フライパンに油を入れてください。,请在平底锅里倒入油。,フライパンに<ruby>油<rt>あぶら</rt></ruby>を<ruby>入れて<rt>いれて</rt></ruby>ください。,<ol><li>フライパン：英文“frying pan”的日语外来语，指平底锅。</li><li>に：助词，表示动作的方向或场所。</li><li>油（あぶら）：意思是“油”，可指食用油、机油等，根据语境一般为食用油。注意“あぶら”有时会写作“脂”，表示动物脂肪。</li><li>を：宾语助词，标记动作的对象。</li><li>入れて（いれて）：动词“入れる”（いれる，放入、加入）的て形，用于连接后续表达。</li><li>ください：表示请求或命令，译为“请……”。接在动词て形之后，构成礼貌请求。</li><li>例句用于烹饪场景，是日本家庭常见表达方式。</li></ol>,[sound:jlpt_vocabulary_in_sentence_油.mp3]
脂,脂肪,魚の脂は体に良いです。,鱼的脂肪对身体有益。,<ruby>魚<rt>さかな</rt></ruby>の<ruby>脂<rt>あぶら</rt></ruby>は<ruby>体<rt>からだ</rt></ruby>に<ruby>良い<rt>よい</rt></ruby>です。,<ol><li>魚（さかな）：鱼。</li><li>の：助词，表示前后名词之间的所属关系，相当于“的”。</li><li>脂（あぶら）：脂肪、油脂。在和语中表示动物性或植物性的油脂，区分于“油”（あぶら，通常指食用油）。“脂”和“油”发音相同，但书写和用法不同，注意区分。</li><li>は：主题助词，提示句子的主语。</li><li>体（からだ）：身体。</li><li>に：表示作用的对象，译为“对……”。</li><li>良い（よい）：好的，有益的。</li><li>です：礼貌结句。</li><li>【语法说明】“AはBに良い”表示“A对B有好处”，是常见健康相关表达。</li><li>【文化补充】在日本，常强调鱼类脂肪（尤其是鲑鱼和秋刀鱼等含有丰富的EPA、DHA）对健康有益，与西方饮食观念中“脂肪不健康”的传统看法略有不同。</li></ol>,[sound:jlpt_vocabulary_in_sentence_脂.mp3]
誤り,错误,この誤りをすぐに直します。,我会马上改正这个错误。,<ruby>この<rt>この</rt></ruby><ruby>誤り<rt>あやまり</rt></ruby><ruby>を<rt>を</rt></ruby><ruby>すぐに<rt>すぐに</rt></ruby><ruby>直します<rt>なおします</rt></ruby>。,<ol><li>この：指示词，意思为“这个”。用于紧接名词，表示离说话人较近的事物。</li><li>誤り（あやまり）：名词，意为“错误、失误”。该词汉字“誤り”在日常生活或书面语都较常用，对应于中文的“错误”。</li><li>を：助词，标记宾语。表示前面的“誤り”是被后面动作“直します”所作用的对象。</li><li>すぐに：副词，意思为“立刻、马上”。表示动作的急迫性。</li><li>直します（なおします）：动词“直す”的敬体形式，意为“修改、改正”。这里表示主动去解决上文提到的“错误”。</li><li>语法点：日语句子的基本语序为“主语-宾语-谓语（动词在句末）”。本句省略了主语（“我”），这是日语常见现象，根据上下文可理解为说话人自己。</li><li>文化补充：日语中“誤り”多在书面或正式交流中使用，口语中可用“間違い（まちがい）”。两者意思相近但用法上稍有差别。</li></ol>,[sound:jlpt_vocabulary_in_sentence_誤り.mp3]
粗,粗,このペンは線が粗いです。,这支笔画的线很粗。,<ruby>この<rt>この</rt></ruby><ruby>ペン<rt>ぺん</rt></ruby>は<ruby>線<rt>せん</rt></ruby>が<ruby>粗い<rt>あらい</rt></ruby>です。,<ol><li>この：连体词，意思是“这个”。</li><li>ペン：名词，外来语，意为“笔”。</li><li>は：助词，提示主语或主题。</li><li>線（せん）：名词，意思是“线”。</li><li>が：助词，标记主语或客体。</li><li>粗い（あらい）：形容词，表示“粗”，用来形容线、颗粒等不细致。</li><li>です：礼貌句末表达。</li><li>语法说明：“粗い（あらい）”为い形容词，修饰名词时用其基本形。例如：粗い線、粗い肌理。与“太い（ふとい）”的区别：后者多形容“物体粗”，前者也可形容颗粒、材质等的粗糙感。</li></ol>,[sound:jlpt_vocabulary_in_sentence_粗.mp3]
嵐,暴风雨,昨夜は嵐がとても激しかった。,昨晚暴风雨非常猛烈。,<ruby>昨夜<rt>さくや</rt></ruby>は<ruby>嵐<rt>あらし</rt></ruby>がとても<ruby>激しかった<rt>はげしかった</rt></ruby>。,<ol><li>昨夜（さくや）：表示“昨晚”，常用于书面语，也可说「ゆうべ」口语。</li><li>嵐（あらし）：意思是“暴风雨”或“风暴”，指猛烈的风和雨，天气现象。</li><li>が：主格助词，表示主语，这里连接「嵐」和谓语。</li><li>とても：副词，表示“非常”，用来修饰后面的形容词「激しかった」。</li><li>激しかった（はげしかった）：动词「激しい」（猛烈的）的过去时表达，意思是“猛烈(过)”。</li></ol>,[sound:jlpt_vocabulary_in_sentence_嵐.mp3]
争う,争夺、竞争,二人は優勝を争う。,两个人争夺冠军。,<ruby>二人<rt>ふたり</rt></ruby>は<ruby>優勝<rt>ゆうしょう</rt></ruby>を<ruby>争う<rt>あらそう</rt></ruby>。,<ol><li>二人（ふたり）：表示“两个人”。是“二（ふた）”加“人（り）”，特有的合成读音。</li><li>は：助词，表示主题。</li><li>優勝（ゆうしょう）：表示“冠军”或“获胜”。</li><li>を：助词，标记动作的对象。</li><li>争う（あらそう）：动词，意思是“争夺、竞争、争吵”。常用于比赛或具有竞争性质的场合。</li><li>本句语法结构为“AはBを争う”，表示A为B而竞争。</li></ol>,[sound:jlpt_vocabulary_in_sentence_争う.mp3]
